TP,TN,FP,FN,Accuracy,Sensitivity(Recall),Specificity,Precision
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5126063539146047,0.00015611583795176022,0.4872375302474436,0.0,0.5127624697525565,1.0,0.0003203074951953876,0.5126863923803576
0.5125282959956288,0.0002341737569276403,0.4871594723284677,7.805791897588011e-05,0.5127624697525565,0.999847723465814,0.00048046124279308144,0.5126883735457172
0.5121380064007495,0.0005464054328311607,0.4868472406525643,0.0004683475138552806,0.5126844118335805,0.9990863407948836,0.0011210762331838563,0.5126582278481012
0.5102646163453283,0.0021075638123487627,0.48528608227304665,0.002341737569276402,0.5123721801576769,0.9954317039744176,0.004324151185137732,0.5125450838952486
0.5092498633986419,0.005385996409335726,0.4820076496760596,0.0033564905159628442,0.5146358598079775,0.9934521090299985,0.01105060858424087,0.5137412394676747
0.5057372570447272,0.011786745765357895,0.4756069003200375,0.00686909686987745,0.517524002810085,0.9865996649916248,0.02418321588725176,0.5153515749284123
