TP,TN,FP,FN,Accuracy,Sensitivity(Recall),Specificity,Precision
0.45624853641401925,0.09117164936382795,0.3962219967215673,0.05635781750058543,0.5474201857778472,0.890056342317649,0.18705957719410635,0.5352073985898728
0.4447740223245648,0.11013972367496681,0.37725392241042854,0.06783233159003982,0.5549137459995316,0.8676716917922948,0.2259769378603459,0.5410692241952331
0.4292404964483647,0.13379127312465847,0.3536023729607369,0.08336585746623994,0.5630317695730231,0.8373686614892646,0.2745035233824471,0.5483099012862698
0.41136523300288813,0.15900398095386778,0.3283896651315276,0.10124112091171651,0.5703692139567559,0.8024973351606517,0.32623318385650224,0.5560831486757413
0.3938022012333151,0.18327999375536647,0.3041136523300289,0.11880415268128951,0.5770821949886815,0.7682351149687833,0.37604099935938495,0.5642545576557432
0.3764733432206698,0.20622902193427525,0.2811646241511201,0.1361330106939349,0.582702365154945,0.7344297243794732,0.423126201153107,0.5724629080118695
0.3571149793146515,0.23198813519631567,0.2554055108890797,0.15549137459995316,0.5891031145109672,0.696665143901325,0.47597693786034595,0.583025360010195
0.3376004995706814,0.25337600499570684,0.23401764108968856,0.1750058543439232,0.5909765045663882,0.6585960103548042,0.5198590647021141,0.5906049433292365
0.3172273827179768,0.27952540785262664,0.20786823823276873,0.19537897119662792,0.5967527905706034,0.6188518349322369,0.5735105701473414,0.604132599970269
0.2966981500273203,0.30309889938334245,0.1842947467020529,0.21590820388728438,0.5997970494106628,0.5788031064412975,0.6218770019218449,0.6168451801363195
0.27320271641558036,0.3244867691827336,0.16290687690266176,0.23940363749902427,0.5976894855983139,0.5329678696512867,0.6657591287636131,0.6264542688383749
0.24939505112793695,0.34103504800562007,0.14635859807977517,0.2632113027866677,0.5904300991335572,0.4865235267245318,0.6997117232543241,0.6301775147928995
0.2269143704628834,0.3596128327218796,0.1277808133635157,0.2856919834517211,0.5865272031847631,0.44266788487894015,0.7378283151825753,0.6397447183098591
0.20591679025837173,0.3723362735149481,0.11505737257044728,0.3066895636562329,0.5782530637733199,0.4017054971828842,0.7639333760409993,0.6415369649805447
0.18819764265084693,0.38560611974084763,0.10178752634454764,0.3244087112637578,0.5738037623916945,0.36713872392264346,0.7911595131326074,0.6489905787348588
0.17079072671922568,0.3984076184528921,0.0889860276325033,0.341815627195379,0.5691983451721178,0.3331810567991473,0.8174247277386292,0.6574519230769231
0.15471079541019436,0.40816485832487714,0.07922878776051831,0.35789555850441024,0.5628756537350715,0.30181209075681437,0.8374439461883407,0.661327994661328
0.14214347045507766,0.41698540316915145,0.07040824291624385,0.370462883459527,0.5591288736242291,0.27729556875285516,0.8555413196668802,0.668747704737422
0.12965420341893685,0.42572789009444995,0.061665755990945266,0.3829521504956678,0.555382093513387,0.2529313232830821,0.8734785393978219,0.6776825785393717
0.11654047303098895,0.43361173991101404,0.05378190617438138,0.3960658808836156,0.550152212942003,0.22734886553982028,0.889654067905189,0.6842346471127406
0.1047537272656311,0.4399344313480601,0.047459214737335095,0.4078526266489734,0.5446881586136914,0.204355108877722,0.9026265214606022,0.6882051282051282
0.0953867769885255,0.4441495589727579,0.04324408711263758,0.4172195769260792,0.5395363359612833,0.18608192477539212,0.9112748238308777,0.688063063063063
0.0871126375770822,0.449925844976973,0.03746780110842245,0.4254937163375225,0.5370384825540552,0.16994061215166742,0.923126201153107,0.6992481203007519
0.07821403481383186,0.4549996097104051,0.032394036374990234,0.4343923191007728,0.5332136445242369,0.1525810872544541,0.9335361947469571,0.7071277346506705
0.06915931621262977,0.4593708531730544,0.028022792912340954,0.4434470377019749,0.5285301693856842,0.1349170092888686,0.9425048046124279,0.7116465863453816
0.06143158223401763,0.46202482241823434,0.025368823667161037,0.451174771680587,0.523456404652252,0.11984163240444645,0.9479500320307496,0.7077338129496402
0.05471860120209195,0.46491296542034194,0.022480680665053463,0.4578877527125127,0.5196315666224339,0.10674585046444343,0.9538757206918641,0.7087967644084935
0.047693388494262745,0.4680352821793771,0.019358363906018267,0.46491296542034183,0.5157286706736399,0.09304096238769606,0.960281870595772,0.7112922002328289
0.039965654515650616,0.4702989618296775,0.017094684255717748,0.4726406993989541,0.5102646163453282,0.07796558550327394,0.964926329276105,0.7004103967168263
0.034579658106314894,0.47342127858871286,0.013972367496682537,0.4780266958082899,0.5080009366950277,0.0674585046444343,0.9713324791800129,0.712218649517685
0.030832877995472643,0.4754507844820858,0.011942861603309653,0.48177347591913194,0.5062836624775584,0.06014923100350237,0.9754964766175529,0.7208029197080293
0.027086097884630397,0.47732417453750686,0.010069471547888535,0.48552025602997434,0.5044102724221372,0.05283995736257042,0.9793401665598975,0.7289915966386554
0.02404183904457107,0.4783389274841932,0.009054718601202091,0.4885645148700336,0.5023807665287643,0.04690117252931323,0.9814221652786675,0.7264150943396227
0.020841464366559988,0.47943173834985553,0.007961907735539769,0.4917648895480447,0.5002732027164155,0.04065783462768387,0.9836643177450352,0.7235772357723578
0.017719147607524785,0.4805245492155179,0.006869096869877448,0.49488720630707983,0.4982436968230427,0.0345667732602406,0.9859064702114029,0.7206349206349207
0.0156896417141519,0.4818515338381078,0.005542112247287487,0.49691671220045264,0.4975411755522598,0.030607583371402475,0.9886290839205637,0.7389705882352942
0.013894309577706656,0.48255405510889066,0.004839590976504566,0.4987120443368978,0.4964483646865974,0.027105223085122584,0.990070467648943,0.7416666666666666
0.012645382874092576,0.4836468659745531,0.0037467801108422446,0.49996097104051207,0.49629224884864565,0.02466879853814527,0.9923126201153107,0.7714285714285715
0.011006166575599094,0.4842713293263601,0.003122316759035204,0.5016001873390055,0.4952774959019593,0.021470991320237554,0.9935938500960922,0.7790055248618785
0.009523066115057372,0.48505190851611896,0.002341737569276403,0.5030832877995473,0.49457497463117633,0.018577737170701995,0.9951953875720692,0.8026315789473685
0.008430255249395049,0.48552025602997423,0.0018733900554211225,0.5041760986652095,0.4939505112793693,0.01644586569209685,0.9961563100576553,0.8181818181818181
0.00718132854578097,0.4857544297869019,0.001639216298493482,0.5054250253688236,0.4929357583326829,0.014009441145119537,0.9966367713004484,0.8141592920353983
0.00647880727499805,0.4859105456248537,0.0014831004605417217,0.5061275466396066,0.49238935289985175,0.012638952337444803,0.9969570787956438,0.8137254901960784
0.004995706814456325,0.48622277730075725,0.0011708687846382015,0.5076106471001484,0.49121848411521357,0.009745698187909239,0.9975976937860347,0.810126582278481
0.0043712434626492856,0.4865350089766607,0.0008586371087346811,0.5082351104519554,0.49090625243930996,0.008527485914420587,0.9982383087764254,0.8358208955223881
0.003746780110842245,0.48669112481461246,0.0007025212707829208,0.5088595738037623,0.4904379049254547,0.007309273640931932,0.9985586162716208,0.8421052631578948
0.002732027164155804,0.4867691827335883,0.0006244633518070409,0.5098743267504489,0.48950120989774415,0.005329678696512868,0.9987187700192184,0.813953488372093
0.0024197954882522834,0.48692529857154004,0.0004683475138552806,0.5101865584263524,0.4893450940597923,0.004720572559768539,0.9990390775144139,0.8378378378378378
0.001795332136445242,0.4871594723284678,0.0002341737569276403,0.5108110217781594,0.488954804464913,0.0035023602862798834,0.9995195387572069,0.8846153846153847
0.0014050425415658417,0.4871594723284678,0.0002341737569276403,0.5112013113730388,0.4885645148700336,0.0027409776153494744,0.9995195387572069,0.8571428571428572
0.0011708687846382017,0.4873155881664195,7.805791897588011e-05,0.5114354851299666,0.4884864569510576,0.0022841480127912283,0.9998398462524023,0.9375
0.0008586371087346813,0.48739364608539537,0.0,0.5117477168058701,0.48825228319413005,0.0016750418760469012,1.0,1.0
0.0004683475138552806,0.48739364608539537,0.0,0.5121380064007495,0.48786199359925064,0.0009136592051164913,1.0,1.0
0.0002341737569276403,0.48739364608539537,0.0,0.512372180157677,0.487627819842323,0.00045682960255824566,1.0,1.0
0.0,0.48739364608539537,0.0,0.5126063539146047,0.48739364608539537,0.0,1.0,nan
0.0,0.48739364608539537,0.0,0.5126063539146047,0.48739364608539537,0.0,1.0,nan
0.0,0.48739364608539537,0.0,0.5126063539146047,0.48739364608539537,0.0,1.0,nan
0.0,0.48739364608539537,0.0,0.5126063539146047,0.48739364608539537,0.0,1.0,nan
0.0,0.48739364608539537,0.0,0.5126063539146047,0.48739364608539537,0.0,1.0,nan
0.0,0.48739364608539537,0.0,0.5126063539146047,0.48739364608539537,0.0,1.0,nan
