TP,TN,FP,FN,Accuracy,Sensitivity(Recall),Specificity,Precision
0.3162906876902662,0.29310748575442985,0.19428616033096555,0.19631566622433844,0.609398173444696,0.617024516522004,0.6013773222293403,0.6194771441675586
