TP,TN,FP,FN,Accuracy,Sensitivity(Recall),Specificity,Precision
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
0.5126063539146047,7.805791897588011e-05,0.4873155881664195,0.0,0.5126844118335806,1.0,0.0001601537475976938,0.5126463700234193
